timestamp;Langeland - Thruster 1 [kW];Langeland - Thruster 2 [kW];Langeland - Thruster 3 [kW];Langeland - Thruster 4 [kW];Langeland - Lever Thruster 1 [%];Langeland - Lever Thruster 2 [%];Langeland - Lever Thruster 3 [%];Langeland - Lever Thruster 4 [%];Langeland - Actual RPM Thruster 1 [RPM];Langeland - Actual RPM Thruster 2 [RPM];Langeland - Actual RPM Thruster 3 [RPM];Langeland - Actual RPM Thruster 4 [RPM];Langeland - Angle Thruster 1 [Degrees];Langeland - Angle Thruster 2 [Degrees];Langeland - Angle Thruster 3 [Degrees];Langeland - Angle Thruster 4 [Degrees];Langeland - Power DG 1 [kW];Langeland - Power DG 2 [kW];Langeland - Power DG 3 [kW];Langeland - Power DG 4 [kW];Langeland - Power DG 5 [kW];Langeland - Total Power [kW];Langeland - Fuel DG 1 [l/h];Langeland - Fuel DG 2 [l/h];Langeland - Fuel DG 3 [l/h];Langeland - Fuel DG 4  [l/h];Langeland - Fuel DG 5 [l/h];Langeland - Shore Power 1 [kW];Langeland - Shore Power 2 [kW];Langeland - Track speed [Knots];Langeland - Autopilot [on/off]
28.10.2019 02:02;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:03;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0
28.10.2019 02:03;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:03;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:03;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:04;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:04;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:04;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:04;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:05;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:05;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:05;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:05;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:06;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:06;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:06;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:06;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:07;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:07;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:07;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:07;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:08;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:08;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:08;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:08;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;46;0;;0
28.10.2019 02:09;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:09;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:09;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:09;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:10;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:10;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:10;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:10;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:11;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:11;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:11;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:11;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:12;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:12;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:12;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:12;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:13;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:13;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:13;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:13;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:14;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:14;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:14;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:14;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:15;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:15;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:15;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:15;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:16;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:16;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:16;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0
28.10.2019 02:16;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:17;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0
28.10.2019 02:17;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:17;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:17;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:18;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:18;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:18;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:18;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:19;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:19;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:19;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:19;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:20;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:20;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:20;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:20;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:21;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:21;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:21;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:21;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:22;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:22;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:22;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:22;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:23;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:23;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:23;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:23;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:24;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:24;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:24;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:24;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:25;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:25;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:25;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:25;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:26;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:26;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:26;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:26;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:27;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:27;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:27;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:27;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:28;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:28;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:28;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:28;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:29;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:29;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:29;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:29;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:30;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:30;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:30;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0
28.10.2019 02:30;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:31;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:31;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:31;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:31;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:32;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:32;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:32;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:32;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:33;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:33;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:33;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:33;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:34;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:34;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:34;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:34;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:35;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
28.10.2019 02:35;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:35;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:35;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:36;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:36;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:36;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:36;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:37;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:37;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:37;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:37;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:38;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:38;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:38;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:38;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:39;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:39;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:39;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:39;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
28.10.2019 02:40;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:40;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:40;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0
28.10.2019 02:40;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:41;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:41;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:41;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0
28.10.2019 02:41;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;;0
28.10.2019 02:42;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
28.10.2019 02:42;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;49;0;;0
28.10.2019 02:42;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:42;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:43;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:43;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:43;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:43;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:44;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
28.10.2019 02:44;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:44;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
28.10.2019 02:44;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:45;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
28.10.2019 02:45;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:45;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
28.10.2019 02:45;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:46;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
28.10.2019 02:46;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;;0
28.10.2019 02:46;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
28.10.2019 02:46;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:47;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:47;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;52;0;;0
28.10.2019 02:47;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:47;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:48;0;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:48;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;51;0;;0
28.10.2019 02:48;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
28.10.2019 02:48;1;0;0;0;0;0;0;0;0;0;0;0;142;142;139;139;0;0;0;0;0;0;0;0;0;0;0;50;0;;0
